path,original_word,speaker_id,split,frames,sample_rate,channels,duration_seconds,bytes,rms,target_status
off/f804cbb3_nohash_0.wav,off,f804cbb3,training,16000,16000,1,1.0,32044,0.024314329028129578,target command
up/023a61ad_nohash_0.wav,up,023a61ad,training,16000,16000,1,1.0,32044,0.014615210704505444,target command
up/0ff728b5_nohash_2.wav,up,0ff728b5,training,16000,16000,1,1.0,32044,0.050706006586551666,target command
bed/bf70feda_nohash_0.wav,bed,bf70feda,training,16000,16000,1,1.0,32044,0.046321190893650055,unknown candidate
one/f8f60f59_nohash_3.wav,one,f8f60f59,training,16000,16000,1,1.0,32044,0.05054314807057381,unknown candidate
five/520b2c17_nohash_2.wav,five,520b2c17,training,16000,16000,1,1.0,32044,0.02007492631673813,unknown candidate
one/7be5a0f3_nohash_1.wav,one,7be5a0f3,validation,16000,16000,1,1.0,32044,0.03536984324455261,unknown candidate
stop/e53139ad_nohash_3.wav,stop,e53139ad,training,16000,16000,1,1.0,32044,0.0322403609752655,target command
two/9efe5140_nohash_2.wav,two,9efe5140,training,16000,16000,1,1.0,32044,0.046394601464271545,unknown candidate
up/65079685_nohash_1.wav,up,65079685,training,16000,16000,1,1.0,32044,0.002641505328938365,target command
six/8e05039f_nohash_3.wav,six,8e05039f,training,16000,16000,1,1.0,32044,0.06121571734547615,unknown candidate
four/e72aa705_nohash_0.wav,four,e72aa705,training,16000,16000,1,1.0,32044,0.03128969669342041,unknown candidate
two/30065f33_nohash_2.wav,two,30065f33,training,12630,16000,1,0.789375,25304,0.09861297905445099,unknown candidate
stop/f804cbb3_nohash_3.wav,stop,f804cbb3,training,16000,16000,1,1.0,32044,0.0139534967020154,target command
off/7dc50b88_nohash_0.wav,off,7dc50b88,training,16000,16000,1,1.0,32044,0.107057124376297,target command
yes/bbd0bbd0_nohash_0.wav,yes,bbd0bbd0,training,16000,16000,1,1.0,32044,0.06184280291199684,target command
zero/d6360b32_nohash_0.wav,zero,d6360b32,training,15702,16000,1,0.981375,31448,0.05159769952297211,unknown candidate
on/b7a0754f_nohash_2.wav,on,b7a0754f,training,16000,16000,1,1.0,32044,0.028461525216698647,target command
dog/26b28ea7_nohash_2.wav,dog,26b28ea7,testing,15702,16000,1,0.981375,31448,0.033142704516649246,unknown candidate
off/cb8f8307_nohash_3.wav,off,cb8f8307,training,16000,16000,1,1.0,32044,0.09535273164510727,target command
one/5c8af87a_nohash_4.wav,one,5c8af87a,testing,16000,16000,1,1.0,32044,0.021231891587376595,unknown candidate
yes/e4200516_nohash_2.wav,yes,e4200516,training,9660,16000,1,0.60375,19364,0.04409695044159889,target command
marvin/fd395b74_nohash_0.wav,marvin,fd395b74,training,16000,16000,1,1.0,32044,0.0005461785476654768,unknown candidate
seven/7117fb6d_nohash_0.wav,seven,7117fb6d,validation,16000,16000,1,1.0,32044,0.020849166437983513,unknown candidate
up/e72aa705_nohash_0.wav,up,e72aa705,training,16000,16000,1,1.0,32044,0.023454871028661728,target command
tree/7bf801d1_nohash_0.wav,tree,7bf801d1,training,16000,16000,1,1.0,32044,0.0703643187880516,unknown candidate
zero/2579e514_nohash_0.wav,zero,2579e514,training,15019,16000,1,0.9386875,30082,0.05890515819191933,unknown candidate
no/af405b69_nohash_2.wav,no,af405b69,testing,16000,16000,1,1.0,32044,0.03456000238656998,target command
three/324210dd_nohash_1.wav,three,324210dd,training,16000,16000,1,1.0,32044,0.16091856360435486,unknown candidate
four/060cd039_nohash_1.wav,four,060cd039,validation,16000,16000,1,1.0,32044,0.02566865086555481,unknown candidate
zero/86402da1_nohash_0.wav,zero,86402da1,validation,16000,16000,1,1.0,32044,0.026119889691472054,unknown candidate
bird/10ace7eb_nohash_0.wav,bird,10ace7eb,training,16000,16000,1,1.0,32044,0.03040350414812565,unknown candidate
no/8a5acefd_nohash_0.wav,no,8a5acefd,validation,16000,16000,1,1.0,32044,0.031157871708273888,target command
on/d7467392_nohash_0.wav,on,d7467392,testing,10923,16000,1,0.6826875,21890,0.03013988770544529,target command
off/95218ce8_nohash_0.wav,off,95218ce8,training,16000,16000,1,1.0,32044,0.12187428027391434,target command
left/31267b59_nohash_0.wav,left,31267b59,training,16000,16000,1,1.0,32044,0.07410874217748642,target command
zero/569455ff_nohash_1.wav,zero,569455ff,training,16000,16000,1,1.0,32044,0.008926142007112503,unknown candidate
bed/dca2797e_nohash_0.wav,bed,dca2797e,validation,16000,16000,1,1.0,32044,0.03382891044020653,unknown candidate
bird/e98cb283_nohash_0.wav,bird,e98cb283,training,14861,16000,1,0.9288125,29766,0.09729597717523575,unknown candidate
house/94e6864f_nohash_1.wav,house,94e6864f,training,16000,16000,1,1.0,32044,0.02637665346264839,unknown candidate
go/5be23def_nohash_0.wav,go,5be23def,training,16000,16000,1,1.0,32044,0.08075730502605438,target command
wow/0d53e045_nohash_0.wav,wow,0d53e045,testing,16000,16000,1,1.0,32044,0.06090332195162773,unknown candidate
wow/b00c4c53_nohash_3.wav,wow,b00c4c53,training,16000,16000,1,1.0,32044,0.13864673674106598,unknown candidate
tree/f84762e5_nohash_0.wav,tree,f84762e5,validation,16000,16000,1,1.0,32044,0.10137016326189041,unknown candidate
bird/26e9ae6b_nohash_0.wav,bird,26e9ae6b,training,15019,16000,1,0.9386875,30082,0.0019199397647753358,unknown candidate
on/a8f45bdc_nohash_0.wav,on,a8f45bdc,training,16000,16000,1,1.0,32044,0.08940877765417099,target command
four/ed0965eb_nohash_0.wav,four,ed0965eb,training,16000,16000,1,1.0,32044,0.19632112979888916,unknown candidate
nine/35d1b6ee_nohash_3.wav,nine,35d1b6ee,training,16000,16000,1,1.0,32044,0.08998233824968338,unknown candidate
seven/df1d5024_nohash_1.wav,seven,df1d5024,training,16000,16000,1,1.0,32044,0.013426241464912891,unknown candidate
stop/2bd2cad5_nohash_0.wav,stop,2bd2cad5,training,13375,16000,1,0.8359375,26794,0.046712398529052734,target command
on/763188c4_nohash_1.wav,on,763188c4,training,16000,16000,1,1.0,32044,0.07942832261323929,target command
tree/d0426d63_nohash_0.wav,tree,d0426d63,training,16000,16000,1,1.0,32044,0.010758119635283947,unknown candidate
seven/71904de3_nohash_0.wav,seven,71904de3,training,16000,16000,1,1.0,32044,0.05647489055991173,unknown candidate
no/8281a2a8_nohash_4.wav,no,8281a2a8,training,16000,16000,1,1.0,32044,0.13190436363220215,target command
two/84d1e469_nohash_0.wav,two,84d1e469,testing,16000,16000,1,1.0,32044,0.028838925063610077,unknown candidate
zero/32efce64_nohash_0.wav,zero,32efce64,training,16000,16000,1,1.0,32044,0.07739467918872833,unknown candidate
left/cd85758f_nohash_2.wav,left,cd85758f,testing,16000,16000,1,1.0,32044,0.009823880158364773,target command
sheila/5b1db3ee_nohash_0.wav,sheila,5b1db3ee,testing,16000,16000,1,1.0,32044,0.02306421846151352,unknown candidate
two/611d2b50_nohash_0.wav,two,611d2b50,training,16000,16000,1,1.0,32044,0.014777998439967632,unknown candidate
marvin/0ac15fe9_nohash_0.wav,marvin,0ac15fe9,training,16000,16000,1,1.0,32044,0.1904188096523285,unknown candidate
zero/6c2dd2d5_nohash_0.wav,zero,6c2dd2d5,training,16000,16000,1,1.0,32044,0.001128367381170392,unknown candidate
nine/13199b79_nohash_1.wav,nine,13199b79,training,16000,16000,1,1.0,32044,0.0203231368213892,unknown candidate
six/964e8cfd_nohash_1.wav,six,964e8cfd,testing,16000,16000,1,1.0,32044,0.06819821149110794,unknown candidate
wow/2dcb6848_nohash_0.wav,wow,2dcb6848,training,16000,16000,1,1.0,32044,0.02048516646027565,unknown candidate
seven/c6a23ff5_nohash_0.wav,seven,c6a23ff5,training,16000,16000,1,1.0,32044,0.019456282258033752,unknown candidate
wow/af7a8296_nohash_0.wav,wow,af7a8296,testing,16000,16000,1,1.0,32044,0.05479627102613449,unknown candidate
up/16db1582_nohash_0.wav,up,16db1582,validation,16000,16000,1,1.0,32044,0.019409505650401115,target command
zero/29fb33da_nohash_4.wav,zero,29fb33da,training,16000,16000,1,1.0,32044,0.07315012067556381,unknown candidate
one/3ae5c04f_nohash_0.wav,one,3ae5c04f,training,16000,16000,1,1.0,32044,0.05259517952799797,unknown candidate
cat/2ad772d6_nohash_1.wav,cat,2ad772d6,training,16000,16000,1,1.0,32044,0.09134368598461151,unknown candidate
seven/7e1054e7_nohash_1.wav,seven,7e1054e7,testing,16000,16000,1,1.0,32044,0.022190488874912262,unknown candidate
on/19e98e89_nohash_1.wav,on,19e98e89,training,16000,16000,1,1.0,32044,0.13888177275657654,target command
marvin/7f17667c_nohash_0.wav,marvin,7f17667c,training,16000,16000,1,1.0,32044,0.006019598338752985,unknown candidate
go/b3bb4dd6_nohash_0.wav,go,b3bb4dd6,training,16000,16000,1,1.0,32044,0.05530230328440666,target command
stop/264f471d_nohash_1.wav,stop,264f471d,validation,16000,16000,1,1.0,32044,0.029077304527163506,target command
bed/1657c9fa_nohash_0.wav,bed,1657c9fa,validation,14861,16000,1,0.9288125,29766,0.032185137271881104,unknown candidate
bird/6071a214_nohash_0.wav,bird,6071a214,validation,16000,16000,1,1.0,32044,0.03613338991999626,unknown candidate
tree/1b835b87_nohash_0.wav,tree,1b835b87,training,16000,16000,1,1.0,32044,0.012987630441784859,unknown candidate
go/f3d06008_nohash_0.wav,go,f3d06008,training,16000,16000,1,1.0,32044,0.18642818927764893,target command
six/d197e3ae_nohash_3.wav,six,d197e3ae,validation,16000,16000,1,1.0,32044,0.04672584682703018,unknown candidate
five/11099149_nohash_0.wav,five,11099149,training,16000,16000,1,1.0,32044,0.07413925975561142,unknown candidate
seven/229978fd_nohash_0.wav,seven,229978fd,training,16000,16000,1,1.0,32044,0.09881078451871872,unknown candidate
dog/66cbe2b3_nohash_1.wav,dog,66cbe2b3,training,16000,16000,1,1.0,32044,0.01662754826247692,unknown candidate
yes/7fd25f7c_nohash_4.wav,yes,7fd25f7c,validation,16000,16000,1,1.0,32044,0.012895756401121616,target command
stop/5fadb538_nohash_4.wav,stop,5fadb538,validation,16000,16000,1,1.0,32044,0.13150213658809662,target command
house/8f3f252c_nohash_0.wav,house,8f3f252c,training,16000,16000,1,1.0,32044,0.01255716010928154,unknown candidate
bed/6e916de8_nohash_0.wav,bed,6e916de8,testing,16000,16000,1,1.0,32044,0.02005520835518837,unknown candidate
eight/9b6c08ba_nohash_0.wav,eight,9b6c08ba,training,16000,16000,1,1.0,32044,0.07879530638456345,unknown candidate
zero/8012c69d_nohash_4.wav,zero,8012c69d,training,16000,16000,1,1.0,32044,0.09418053179979324,unknown candidate
stop/77f185d3_nohash_0.wav,stop,77f185d3,training,16000,16000,1,1.0,32044,0.049023255705833435,target command
bed/a16b3102_nohash_0.wav,bed,a16b3102,training,16000,16000,1,1.0,32044,0.13032299280166626,unknown candidate
marvin/e6e29c47_nohash_0.wav,marvin,e6e29c47,validation,15702,16000,1,0.981375,31448,0.0433051660656929,unknown candidate
eight/82305c3a_nohash_2.wav,eight,82305c3a,training,16000,16000,1,1.0,32044,0.03582097962498665,unknown candidate
six/6ef76186_nohash_0.wav,six,6ef76186,training,16000,16000,1,1.0,32044,0.020017459988594055,unknown candidate
zero/24befdb3_nohash_4.wav,zero,24befdb3,training,16000,16000,1,1.0,32044,0.13095740973949432,unknown candidate
one/c68cf200_nohash_0.wav,one,c68cf200,training,16000,16000,1,1.0,32044,0.014514302834868431,unknown candidate
tree/7014b07e_nohash_0.wav,tree,7014b07e,training,15604,16000,1,0.97525,31252,0.23045280575752258,unknown candidate
happy/99fad6a0_nohash_0.wav,happy,99fad6a0,training,16000,16000,1,1.0,32044,0.0455075278878212,unknown candidate
eight/0397ecda_nohash_0.wav,eight,0397ecda,training,16000,16000,1,1.0,32044,0.023368224501609802,unknown candidate
wow/8eb4a1bf_nohash_0.wav,wow,8eb4a1bf,training,16000,16000,1,1.0,32044,0.12885479629039764,unknown candidate
cat/56eb74ae_nohash_0.wav,cat,56eb74ae,validation,16000,16000,1,1.0,32044,0.0449327751994133,unknown candidate
stop/9cde5de8_nohash_0.wav,stop,9cde5de8,validation,16000,16000,1,1.0,32044,0.010646462440490723,target command
two/bf5d409d_nohash_1.wav,two,bf5d409d,training,16000,16000,1,1.0,32044,0.04558076709508896,unknown candidate
go/4634529e_nohash_0.wav,go,4634529e,training,11606,16000,1,0.725375,23256,0.032240718603134155,target command
two/528f9242_nohash_1.wav,two,528f9242,training,16000,16000,1,1.0,32044,0.02969530038535595,unknown candidate
bird/1b755c65_nohash_0.wav,bird,1b755c65,training,16000,16000,1,1.0,32044,0.08185292780399323,unknown candidate
sheila/cce17a61_nohash_0.wav,sheila,cce17a61,training,16000,16000,1,1.0,32044,0.10066377371549606,unknown candidate
right/48a9f771_nohash_1.wav,right,48a9f771,training,16000,16000,1,1.0,32044,0.04975359886884689,target command
down/fde2dee7_nohash_1.wav,down,fde2dee7,validation,11889,16000,1,0.7430625,23822,0.02436927892267704,target command
marvin/dbb7723a_nohash_0.wav,marvin,dbb7723a,training,15702,16000,1,0.981375,31448,0.19264638423919678,unknown candidate
four/46114b4e_nohash_0.wav,four,46114b4e,training,16000,16000,1,1.0,32044,0.06674186140298843,unknown candidate
one/4d9e07cf_nohash_0.wav,one,4d9e07cf,training,16000,16000,1,1.0,32044,0.04689271003007889,unknown candidate
left/325a0c39_nohash_0.wav,left,325a0c39,training,16000,16000,1,1.0,32044,0.09336506575345993,target command
bird/a4baac4e_nohash_1.wav,bird,a4baac4e,training,16000,16000,1,1.0,32044,0.016200566664338112,unknown candidate
seven/cd7f8c1b_nohash_3.wav,seven,cd7f8c1b,training,16000,16000,1,1.0,32044,0.04479233920574188,unknown candidate
nine/179a61b7_nohash_0.wav,nine,179a61b7,training,16000,16000,1,1.0,32044,0.19550278782844543,unknown candidate
tree/f88f97a7_nohash_0.wav,tree,f88f97a7,training,16000,16000,1,1.0,32044,0.030565960332751274,unknown candidate
seven/16d41d07_nohash_0.wav,seven,16d41d07,training,16000,16000,1,1.0,32044,0.012636682018637657,unknown candidate
off/a8f45bdc_nohash_2.wav,off,a8f45bdc,training,16000,16000,1,1.0,32044,0.11110644787549973,target command
two/dca6b373_nohash_0.wav,two,dca6b373,training,15604,16000,1,0.97525,31252,0.005032324697822332,unknown candidate
tree/f9f9751d_nohash_0.wav,tree,f9f9751d,training,16000,16000,1,1.0,32044,0.014402223750948906,unknown candidate
zero/e0322f2c_nohash_0.wav,zero,e0322f2c,training,14861,16000,1,0.9288125,29766,0.06392251700162888,unknown candidate
up/2aa787cf_nohash_2.wav,up,2aa787cf,testing,16000,16000,1,1.0,32044,0.011705207638442516,target command
down/b87bdb22_nohash_1.wav,down,b87bdb22,training,16000,16000,1,1.0,32044,0.1235479861497879,target command
on/7c1d8533_nohash_1.wav,on,7c1d8533,validation,16000,16000,1,1.0,32044,0.05308551713824272,target command
right/cb8f8307_nohash_4.wav,right,cb8f8307,training,16000,16000,1,1.0,32044,0.08586344122886658,target command
seven/e9b61425_nohash_0.wav,seven,e9b61425,training,16000,16000,1,1.0,32044,0.029505020007491112,unknown candidate
sheila/840eab5a_nohash_0.wav,sheila,840eab5a,training,16000,16000,1,1.0,32044,0.0681597888469696,unknown candidate
tree/db72a474_nohash_2.wav,tree,db72a474,training,14118,16000,1,0.882375,28280,0.011774089187383652,unknown candidate
up/4c432947_nohash_0.wav,up,4c432947,training,16000,16000,1,1.0,32044,0.03562629595398903,target command
off/cd7f8c1b_nohash_3.wav,off,cd7f8c1b,training,16000,16000,1,1.0,32044,0.06425342708826065,target command
down/096456f9_nohash_0.wav,down,096456f9,testing,16000,16000,1,1.0,32044,0.0013279733248054981,target command
two/33246bc2_nohash_0.wav,two,33246bc2,training,16000,16000,1,1.0,32044,0.05461457371711731,unknown candidate
no/7195ffa6_nohash_0.wav,no,7195ffa6,validation,11606,16000,1,0.725375,23256,0.06774423271417618,target command
tree/66aa0f29_nohash_1.wav,tree,66aa0f29,training,16000,16000,1,1.0,32044,0.015493347309529781,unknown candidate
three/7846fd85_nohash_0.wav,three,7846fd85,training,16000,16000,1,1.0,32044,0.075405552983284,unknown candidate
left/9f6fbdb4_nohash_0.wav,left,9f6fbdb4,training,16000,16000,1,1.0,32044,0.010178887285292149,target command
dog/dec73123_nohash_4.wav,dog,dec73123,training,16000,16000,1,1.0,32044,0.030335115268826485,unknown candidate
five/a1c63f25_nohash_0.wav,five,a1c63f25,training,11889,16000,1,0.7430625,23822,0.21332652866840363,unknown candidate
four/e269bac0_nohash_0.wav,four,e269bac0,training,16000,16000,1,1.0,32044,0.043145064264535904,unknown candidate
off/32561e9e_nohash_3.wav,off,32561e9e,training,16000,16000,1,1.0,32044,0.046316374093294144,target command
cat/1657c9fa_nohash_0.wav,cat,1657c9fa,validation,16000,16000,1,1.0,32044,0.031284626573324203,unknown candidate
zero/6727b579_nohash_3.wav,zero,6727b579,training,16000,16000,1,1.0,32044,0.04979974031448364,unknown candidate
down/29fb33da_nohash_2.wav,down,29fb33da,training,16000,16000,1,1.0,32044,0.1354231983423233,target command
bird/c90c0105_nohash_1.wav,bird,c90c0105,validation,16000,16000,1,1.0,32044,0.022249456495046616,unknown candidate
bird/7c1d8533_nohash_0.wav,bird,7c1d8533,validation,16000,16000,1,1.0,32044,0.0807001069188118,unknown candidate
one/e0315cf6_nohash_0.wav,one,e0315cf6,training,16000,16000,1,1.0,32044,0.03108256123960018,unknown candidate
down/8012c69d_nohash_4.wav,down,8012c69d,training,16000,16000,1,1.0,32044,0.05769924819469452,target command
no/b087aa0e_nohash_0.wav,no,b087aa0e,training,11146,16000,1,0.696625,22336,0.026328716427087784,target command
two/cc6ee39b_nohash_3.wav,two,cc6ee39b,training,16000,16000,1,1.0,32044,0.03054211102426052,unknown candidate
nine/57cb3575_nohash_1.wav,nine,57cb3575,validation,14861,16000,1,0.9288125,29766,0.09305901825428009,unknown candidate
tree/f6581345_nohash_1.wav,tree,f6581345,training,16000,16000,1,1.0,32044,0.12146713584661484,unknown candidate
up/9aa21fa9_nohash_0.wav,up,9aa21fa9,training,16000,16000,1,1.0,32044,0.24121324717998505,target command
six/ffa76c4a_nohash_3.wav,six,ffa76c4a,testing,16000,16000,1,1.0,32044,0.03392506018280983,unknown candidate
cat/6021f08b_nohash_2.wav,cat,6021f08b,testing,16000,16000,1,1.0,32044,0.08154143393039703,unknown candidate
on/ab1299bb_nohash_0.wav,on,ab1299bb,validation,16000,16000,1,1.0,32044,0.073432058095932,target command
five/6ac35824_nohash_1.wav,five,6ac35824,training,16000,16000,1,1.0,32044,0.03648081049323082,unknown candidate
down/105e72bb_nohash_0.wav,down,105e72bb,validation,16000,16000,1,1.0,32044,0.01638348400592804,target command
left/953fe1ad_nohash_2.wav,left,953fe1ad,training,16000,16000,1,1.0,32044,0.04967750608921051,target command
wow/b8897f1c_nohash_1.wav,wow,b8897f1c,training,16000,16000,1,1.0,32044,0.008891547098755836,unknown candidate
up/1ffd513b_nohash_1.wav,up,1ffd513b,training,16000,16000,1,1.0,32044,0.09225185960531235,target command
up/28ef2a01_nohash_0.wav,up,28ef2a01,validation,16000,16000,1,1.0,32044,0.06758718937635422,target command
down/fbdc07bb_nohash_0.wav,down,fbdc07bb,training,16000,16000,1,1.0,32044,0.019963756203651428,target command
dog/ffb86d3c_nohash_1.wav,dog,ffb86d3c,testing,16000,16000,1,1.0,32044,0.13178750872612,unknown candidate
two/24befdb3_nohash_0.wav,two,24befdb3,training,16000,16000,1,1.0,32044,0.14816801249980927,unknown candidate
up/70a00e98_nohash_0.wav,up,70a00e98,training,16000,16000,1,1.0,32044,0.07134098559617996,target command
sheila/0d393936_nohash_0.wav,sheila,0d393936,training,16000,16000,1,1.0,32044,0.027042541652917862,unknown candidate
two/9886d8bf_nohash_2.wav,two,9886d8bf,training,16000,16000,1,1.0,32044,0.10842572897672653,unknown candidate
off/1df99a8a_nohash_0.wav,off,1df99a8a,training,14861,16000,1,0.9288125,29766,0.1834690421819687,target command
house/3d53244b_nohash_0.wav,house,3d53244b,training,16000,16000,1,1.0,32044,0.08046914637088776,unknown candidate
up/21307344_nohash_0.wav,up,21307344,training,16000,16000,1,1.0,32044,0.014389828778803349,target command
left/becd5a53_nohash_1.wav,left,becd5a53,training,16000,16000,1,1.0,32044,0.031790006905794144,target command
zero/439c84f4_nohash_1.wav,zero,439c84f4,validation,16000,16000,1,1.0,32044,0.048574890941381454,unknown candidate
tree/bfb10243_nohash_1.wav,tree,bfb10243,training,15019,16000,1,0.9386875,30082,0.048151642084121704,unknown candidate
five/6ef76186_nohash_0.wav,five,6ef76186,training,16000,16000,1,1.0,32044,0.1013554036617279,unknown candidate
down/e0322f2c_nohash_0.wav,down,e0322f2c,training,11146,16000,1,0.696625,22336,0.06499437987804413,target command
one/876c84d6_nohash_2.wav,one,876c84d6,training,13654,16000,1,0.853375,27352,0.07435828447341919,unknown candidate
nine/211ccd2e_nohash_3.wav,nine,211ccd2e,training,16000,16000,1,1.0,32044,0.027423802763223648,unknown candidate
four/92a9c5e6_nohash_4.wav,four,92a9c5e6,training,16000,16000,1,1.0,32044,0.0866577997803688,unknown candidate
five/238c112c_nohash_0.wav,five,238c112c,training,16000,16000,1,1.0,32044,0.02791174314916134,unknown candidate
on/418e7158_nohash_0.wav,on,418e7158,training,16000,16000,1,1.0,32044,0.04686008766293526,target command
marvin/b93528e3_nohash_1.wav,marvin,b93528e3,training,16000,16000,1,1.0,32044,0.015172225423157215,unknown candidate
zero/d8c52371_nohash_1.wav,zero,d8c52371,training,16000,16000,1,1.0,32044,0.02221839316189289,unknown candidate
go/fb01a182_nohash_0.wav,go,fb01a182,training,16000,16000,1,1.0,32044,0.08768283575773239,target command
on/8a28231e_nohash_0.wav,on,8a28231e,training,16000,16000,1,1.0,32044,0.051048532128334045,target command
three/f4386675_nohash_0.wav,three,f4386675,training,16000,16000,1,1.0,32044,0.12908703088760376,unknown candidate
on/64574a99_nohash_0.wav,on,64574a99,training,14336,16000,1,0.896,28716,0.04800288751721382,target command
bed/eb3f7d82_nohash_0.wav,bed,eb3f7d82,training,16000,16000,1,1.0,32044,0.03688928112387657,unknown candidate
dog/dec73123_nohash_1.wav,dog,dec73123,training,16000,16000,1,1.0,32044,0.022652441635727882,unknown candidate
sheila/5ba724a7_nohash_0.wav,sheila,5ba724a7,training,16000,16000,1,1.0,32044,0.10774491727352142,unknown candidate
six/42beb5eb_nohash_0.wav,six,42beb5eb,testing,16000,16000,1,1.0,32044,0.053314995020627975,unknown candidate
down/102192fd_nohash_0.wav,down,102192fd,training,16000,16000,1,1.0,32044,0.014599233865737915,target command
four/d486fb84_nohash_1.wav,four,d486fb84,training,16000,16000,1,1.0,32044,0.061039894819259644,unknown candidate
eight/59b98a22_nohash_0.wav,eight,59b98a22,training,13654,16000,1,0.853375,27352,0.03406386822462082,unknown candidate
wow/8012c69d_nohash_0.wav,wow,8012c69d,training,16000,16000,1,1.0,32044,0.06665921956300735,unknown candidate
six/39dce8cc_nohash_0.wav,six,39dce8cc,training,11889,16000,1,0.7430625,23822,0.13205701112747192,unknown candidate
six/d430b3cc_nohash_0.wav,six,d430b3cc,training,11889,16000,1,0.7430625,23822,0.012398408725857735,unknown candidate
left/e1469561_nohash_0.wav,left,e1469561,testing,16000,16000,1,1.0,32044,0.09952808916568756,target command
no/8fe52b97_nohash_1.wav,no,8fe52b97,testing,12971,16000,1,0.8106875,25986,0.06617330014705658,target command
go/f8f60f59_nohash_4.wav,go,f8f60f59,training,16000,16000,1,1.0,32044,0.033400218933820724,target command
up/439c84f4_nohash_1.wav,up,439c84f4,validation,16000,16000,1,1.0,32044,0.02850506827235222,target command
eight/b63fea9e_nohash_3.wav,eight,b63fea9e,training,16000,16000,1,1.0,32044,0.01566421054303646,unknown candidate
tree/76e53db9_nohash_1.wav,tree,76e53db9,training,16000,16000,1,1.0,32044,0.026822321116924286,unknown candidate
one/2b42e7a2_nohash_0.wav,one,2b42e7a2,training,16000,16000,1,1.0,32044,0.08646969497203827,unknown candidate
down/6ef76186_nohash_2.wav,down,6ef76186,training,16000,16000,1,1.0,32044,0.0684145912528038,target command
four/15c563d7_nohash_4.wav,four,15c563d7,training,16000,16000,1,1.0,32044,0.07972105592489243,unknown candidate
eight/da15e796_nohash_0.wav,eight,da15e796,training,16000,16000,1,1.0,32044,0.05371733009815216,unknown candidate
bed/2dcb6848_nohash_1.wav,bed,2dcb6848,training,16000,16000,1,1.0,32044,0.011735486797988415,unknown candidate
happy/a5d485dc_nohash_0.wav,happy,a5d485dc,training,16000,16000,1,1.0,32044,0.09234434366226196,unknown candidate
four/8e884ec4_nohash_0.wav,four,8e884ec4,training,16000,16000,1,1.0,32044,0.018058521673083305,unknown candidate
off/3cdecb0b_nohash_1.wav,off,3cdecb0b,training,16000,16000,1,1.0,32044,0.03396978974342346,target command
yes/53578f4e_nohash_1.wav,yes,53578f4e,training,16000,16000,1,1.0,32044,0.020251024514436722,target command
six/653a48f5_nohash_0.wav,six,653a48f5,testing,16000,16000,1,1.0,32044,0.06624506413936615,unknown candidate
wow/8fe52b97_nohash_0.wav,wow,8fe52b97,testing,11606,16000,1,0.725375,23256,0.12606266140937805,unknown candidate
cat/418e7158_nohash_0.wav,cat,418e7158,training,15604,16000,1,0.97525,31252,0.06625533103942871,unknown candidate
eight/39a12648_nohash_4.wav,eight,39a12648,training,16000,16000,1,1.0,32044,0.15281228721141815,unknown candidate
one/ec201020_nohash_1.wav,one,ec201020,training,16000,16000,1,1.0,32044,0.062250442802906036,unknown candidate
house/db79a764_nohash_0.wav,house,db79a764,training,16000,16000,1,1.0,32044,0.01316423062235117,unknown candidate
marvin/708b8d51_nohash_0.wav,marvin,708b8d51,training,16000,16000,1,1.0,32044,0.16723471879959106,unknown candidate
tree/161fcca8_nohash_1.wav,tree,161fcca8,training,15604,16000,1,0.97525,31252,0.020014328882098198,unknown candidate
yes/626e323f_nohash_0.wav,yes,626e323f,training,14861,16000,1,0.9288125,29766,0.020442573353648186,target command
yes/5c39594f_nohash_0.wav,yes,5c39594f,training,16000,16000,1,1.0,32044,0.07255372405052185,target command
nine/58df33b5_nohash_1.wav,nine,58df33b5,training,16000,16000,1,1.0,32044,0.037288278341293335,unknown candidate
wow/96ab6565_nohash_0.wav,wow,96ab6565,training,16000,16000,1,1.0,32044,0.05444265902042389,unknown candidate
right/37fc5d97_nohash_2.wav,right,37fc5d97,testing,16000,16000,1,1.0,32044,0.03275531530380249,target command
six/3fdafe25_nohash_0.wav,six,3fdafe25,training,16000,16000,1,1.0,32044,0.012240410782396793,unknown candidate
go/412c675c_nohash_0.wav,go,412c675c,testing,14861,16000,1,0.9288125,29766,0.0355183370411396,target command
two/c948d727_nohash_4.wav,two,c948d727,training,16000,16000,1,1.0,32044,0.3118461072444916,unknown candidate
yes/94e6864f_nohash_0.wav,yes,94e6864f,training,16000,16000,1,1.0,32044,0.012846927158534527,target command
dog/f5d09ebd_nohash_0.wav,dog,f5d09ebd,training,16000,16000,1,1.0,32044,0.04910065606236458,unknown candidate
two/71f9bba8_nohash_1.wav,two,71f9bba8,training,16000,16000,1,1.0,32044,0.06257610768079758,unknown candidate
left/40115b19_nohash_0.wav,left,40115b19,training,16000,16000,1,1.0,32044,0.016600430011749268,target command
eight/c1d39ce8_nohash_2.wav,eight,c1d39ce8,training,16000,16000,1,1.0,32044,0.1177167296409607,unknown candidate
down/eb3f7d82_nohash_3.wav,down,eb3f7d82,training,16000,16000,1,1.0,32044,0.03713397681713104,target command
left/512dc91a_nohash_1.wav,left,512dc91a,training,16000,16000,1,1.0,32044,0.005015815608203411,target command
bird/4f781a59_nohash_2.wav,bird,4f781a59,training,12632,16000,1,0.7895,25308,0.006985457148402929,unknown candidate
