path,original_word,speaker_id,split,frames,sample_rate,channels,duration_seconds,bytes
eight/c692524d_nohash_0.wav,eight,c692524d,training,16000,16000,1,1.0,32044
eight/c6ee87a7_nohash_0.wav,eight,c6ee87a7,validation,16000,16000,1,1.0,32044
eight/c6ee87a7_nohash_1.wav,eight,c6ee87a7,validation,16000,16000,1,1.0,32044
eight/c6ee87a7_nohash_2.wav,eight,c6ee87a7,validation,16000,16000,1,1.0,32044
eight/c6ee87a7_nohash_3.wav,eight,c6ee87a7,validation,16000,16000,1,1.0,32044
eight/c6ee87a7_nohash_4.wav,eight,c6ee87a7,validation,16000,16000,1,1.0,32044
eight/c71e3acc_nohash_0.wav,eight,c71e3acc,training,14336,16000,1,0.896,28716
eight/c71e3acc_nohash_1.wav,eight,c71e3acc,training,14336,16000,1,0.896,28716
eight/c71e3acc_nohash_2.wav,eight,c71e3acc,training,12288,16000,1,0.768,24620
eight/c71e3acc_nohash_3.wav,eight,c71e3acc,training,10923,16000,1,0.6826875,21890
eight/c71e3acc_nohash_4.wav,eight,c71e3acc,training,15019,16000,1,0.9386875,30082
eight/c79159aa_nohash_0.wav,eight,c79159aa,training,16000,16000,1,1.0,32044
eight/c79159aa_nohash_1.wav,eight,c79159aa,training,16000,16000,1,1.0,32044
eight/c79159aa_nohash_2.wav,eight,c79159aa,training,16000,16000,1,1.0,32044
eight/c79159aa_nohash_3.wav,eight,c79159aa,training,16000,16000,1,1.0,32044
eight/c79159aa_nohash_4.wav,eight,c79159aa,training,16000,16000,1,1.0,32044
eight/c7aaad67_nohash_0.wav,eight,c7aaad67,training,12632,16000,1,0.7895,25308
eight/c7aaad67_nohash_1.wav,eight,c7aaad67,training,16000,16000,1,1.0,32044
eight/c7aaad67_nohash_2.wav,eight,c7aaad67,training,12632,16000,1,0.7895,25308
eight/c7aaad67_nohash_3.wav,eight,c7aaad67,training,16000,16000,1,1.0,32044
eight/c7b4049e_nohash_0.wav,eight,c7b4049e,training,16000,16000,1,1.0,32044
eight/c842b5e4_nohash_0.wav,eight,c842b5e4,validation,16000,16000,1,1.0,32044
eight/c842b5e4_nohash_1.wav,eight,c842b5e4,validation,16000,16000,1,1.0,32044
eight/c84f9b5c_nohash_0.wav,eight,c84f9b5c,training,8875,16000,1,0.5546875,17794
eight/c86d4fd4_nohash_0.wav,eight,c86d4fd4,training,16000,16000,1,1.0,32044
eight/c8771f88_nohash_0.wav,eight,c8771f88,training,16000,16000,1,1.0,32044
eight/c8771f88_nohash_1.wav,eight,c8771f88,training,16000,16000,1,1.0,32044
eight/c8771f88_nohash_2.wav,eight,c8771f88,training,16000,16000,1,1.0,32044
eight/c90c0105_nohash_0.wav,eight,c90c0105,validation,16000,16000,1,1.0,32044
eight/c90c0105_nohash_1.wav,eight,c90c0105,validation,16000,16000,1,1.0,32044
eight/c93d5e22_nohash_0.wav,eight,c93d5e22,training,16000,16000,1,1.0,32044
eight/c93d5e22_nohash_1.wav,eight,c93d5e22,training,16000,16000,1,1.0,32044
eight/c93d5e22_nohash_2.wav,eight,c93d5e22,training,16000,16000,1,1.0,32044
eight/c93d5e22_nohash_3.wav,eight,c93d5e22,training,16000,16000,1,1.0,32044
eight/c93d5e22_nohash_4.wav,eight,c93d5e22,training,16000,16000,1,1.0,32044
eight/c948d727_nohash_0.wav,eight,c948d727,training,16000,16000,1,1.0,32044
eight/c948d727_nohash_1.wav,eight,c948d727,training,16000,16000,1,1.0,32044
eight/c948d727_nohash_2.wav,eight,c948d727,training,16000,16000,1,1.0,32044
eight/c948d727_nohash_3.wav,eight,c948d727,training,16000,16000,1,1.0,32044
eight/c948d727_nohash_4.wav,eight,c948d727,training,16000,16000,1,1.0,32044
eight/c9b653a0_nohash_0.wav,eight,c9b653a0,training,16000,16000,1,1.0,32044
eight/c9b653a0_nohash_1.wav,eight,c9b653a0,training,16000,16000,1,1.0,32044
eight/c9b653a0_nohash_2.wav,eight,c9b653a0,training,16000,16000,1,1.0,32044
eight/c9b653a0_nohash_3.wav,eight,c9b653a0,training,16000,16000,1,1.0,32044
eight/c9b653a0_nohash_4.wav,eight,c9b653a0,training,16000,16000,1,1.0,32044
eight/ca58a8c6_nohash_0.wav,eight,ca58a8c6,training,13375,16000,1,0.8359375,26794
eight/caa4779f_nohash_0.wav,eight,caa4779f,training,15019,16000,1,0.9386875,30082
eight/caa4779f_nohash_1.wav,eight,caa4779f,training,12971,16000,1,0.8106875,25986
eight/caa7feaf_nohash_0.wav,eight,caa7feaf,training,16000,16000,1,1.0,32044
eight/caf1803e_nohash_0.wav,eight,caf1803e,training,16000,16000,1,1.0,32044
eight/caf1803e_nohash_1.wav,eight,caf1803e,training,16000,16000,1,1.0,32044
eight/caf9fceb_nohash_0.wav,eight,caf9fceb,testing,16000,16000,1,1.0,32044
eight/cb2929ce_nohash_0.wav,eight,cb2929ce,training,16000,16000,1,1.0,32044
eight/cb2929ce_nohash_1.wav,eight,cb2929ce,training,16000,16000,1,1.0,32044
eight/cb2929ce_nohash_2.wav,eight,cb2929ce,training,16000,16000,1,1.0,32044
eight/cb2929ce_nohash_3.wav,eight,cb2929ce,training,16000,16000,1,1.0,32044
eight/cb2929ce_nohash_4.wav,eight,cb2929ce,training,16000,16000,1,1.0,32044
eight/cb2929ce_nohash_5.wav,eight,cb2929ce,training,16000,16000,1,1.0,32044
eight/cb2929ce_nohash_6.wav,eight,cb2929ce,training,16000,16000,1,1.0,32044
eight/cb8f8307_nohash_0.wav,eight,cb8f8307,training,16000,16000,1,1.0,32044
eight/cb8f8307_nohash_1.wav,eight,cb8f8307,training,16000,16000,1,1.0,32044
eight/cb8f8307_nohash_2.wav,eight,cb8f8307,training,16000,16000,1,1.0,32044
eight/cb8f8307_nohash_3.wav,eight,cb8f8307,training,16000,16000,1,1.0,32044
eight/cb8f8307_nohash_4.wav,eight,cb8f8307,training,16000,16000,1,1.0,32044
eight/cb8f8307_nohash_5.wav,eight,cb8f8307,training,16000,16000,1,1.0,32044
eight/cc6ee39b_nohash_0.wav,eight,cc6ee39b,training,16000,16000,1,1.0,32044
eight/cc6ee39b_nohash_1.wav,eight,cc6ee39b,training,16000,16000,1,1.0,32044
eight/cc6ee39b_nohash_2.wav,eight,cc6ee39b,training,16000,16000,1,1.0,32044
eight/cc6ee39b_nohash_3.wav,eight,cc6ee39b,training,16000,16000,1,1.0,32044
eight/cc6ee39b_nohash_4.wav,eight,cc6ee39b,training,16000,16000,1,1.0,32044
eight/cc71bada_nohash_0.wav,eight,cc71bada,training,16000,16000,1,1.0,32044
eight/ccb1266b_nohash_0.wav,eight,ccb1266b,training,16000,16000,1,1.0,32044
eight/ccb1266b_nohash_1.wav,eight,ccb1266b,training,16000,16000,1,1.0,32044
eight/ccb1266b_nohash_2.wav,eight,ccb1266b,training,16000,16000,1,1.0,32044
eight/ccf418a5_nohash_0.wav,eight,ccf418a5,training,16000,16000,1,1.0,32044
eight/ccf418a5_nohash_1.wav,eight,ccf418a5,training,16000,16000,1,1.0,32044
eight/ccfd721c_nohash_0.wav,eight,ccfd721c,training,16000,16000,1,1.0,32044
eight/ccfd721c_nohash_1.wav,eight,ccfd721c,training,16000,16000,1,1.0,32044
eight/cd3331a6_nohash_0.wav,eight,cd3331a6,training,14336,16000,1,0.896,28716
eight/cd68e997_nohash_0.wav,eight,cd68e997,training,16000,16000,1,1.0,32044
eight/cd7f8c1b_nohash_0.wav,eight,cd7f8c1b,training,16000,16000,1,1.0,32044
eight/cd7f8c1b_nohash_1.wav,eight,cd7f8c1b,training,16000,16000,1,1.0,32044
eight/cd7f8c1b_nohash_2.wav,eight,cd7f8c1b,training,16000,16000,1,1.0,32044
eight/cd7f8c1b_nohash_3.wav,eight,cd7f8c1b,training,16000,16000,1,1.0,32044
eight/cd7f8c1b_nohash_4.wav,eight,cd7f8c1b,training,16000,16000,1,1.0,32044
eight/cd85758f_nohash_0.wav,eight,cd85758f,testing,16000,16000,1,1.0,32044
eight/cd85758f_nohash_1.wav,eight,cd85758f,testing,16000,16000,1,1.0,32044
eight/cd85758f_nohash_2.wav,eight,cd85758f,testing,16000,16000,1,1.0,32044
eight/cd85758f_nohash_3.wav,eight,cd85758f,testing,16000,16000,1,1.0,32044
eight/cd85758f_nohash_4.wav,eight,cd85758f,testing,16000,16000,1,1.0,32044
eight/cd8b1781_nohash_0.wav,eight,cd8b1781,training,16000,16000,1,1.0,32044
eight/cd911ace_nohash_0.wav,eight,cd911ace,training,16000,16000,1,1.0,32044
eight/cd911ace_nohash_1.wav,eight,cd911ace,training,16000,16000,1,1.0,32044
eight/cdfbbe75_nohash_0.wav,eight,cdfbbe75,training,14861,16000,1,0.9288125,29766
eight/cdfbbe75_nohash_1.wav,eight,cdfbbe75,training,14861,16000,1,0.9288125,29766
eight/cdfbbe75_nohash_2.wav,eight,cdfbbe75,training,16000,16000,1,1.0,32044
eight/ce7a8e92_nohash_0.wav,eight,ce7a8e92,training,16000,16000,1,1.0,32044
eight/ceaadb24_nohash_0.wav,eight,ceaadb24,training,16000,16000,1,1.0,32044
eight/ced835d3_nohash_0.wav,eight,ced835d3,training,16000,16000,1,1.0,32044
eight/ced835d3_nohash_1.wav,eight,ced835d3,training,16000,16000,1,1.0,32044
eight/ced835d3_nohash_2.wav,eight,ced835d3,training,16000,16000,1,1.0,32044
eight/ced835d3_nohash_3.wav,eight,ced835d3,training,16000,16000,1,1.0,32044
eight/ced835d3_nohash_4.wav,eight,ced835d3,training,16000,16000,1,1.0,32044
eight/cee22275_nohash_0.wav,eight,cee22275,training,16000,16000,1,1.0,32044
eight/cee22275_nohash_1.wav,eight,cee22275,training,16000,16000,1,1.0,32044
eight/cf68fad2_nohash_0.wav,eight,cf68fad2,training,16000,16000,1,1.0,32044
eight/cf87b736_nohash_0.wav,eight,cf87b736,training,16000,16000,1,1.0,32044
eight/cf8d91cf_nohash_0.wav,eight,cf8d91cf,training,16000,16000,1,1.0,32044
eight/cf8d91cf_nohash_1.wav,eight,cf8d91cf,training,16000,16000,1,1.0,32044
eight/cfde27ba_nohash_0.wav,eight,cfde27ba,testing,16000,16000,1,1.0,32044
eight/d0426d63_nohash_0.wav,eight,d0426d63,training,16000,16000,1,1.0,32044
eight/d0426d63_nohash_1.wav,eight,d0426d63,training,16000,16000,1,1.0,32044
eight/d0426d63_nohash_2.wav,eight,d0426d63,training,16000,16000,1,1.0,32044
eight/d056d4d8_nohash_0.wav,eight,d056d4d8,testing,16000,16000,1,1.0,32044
eight/d069e6ff_nohash_0.wav,eight,d069e6ff,training,16000,16000,1,1.0,32044
eight/d0858dce_nohash_0.wav,eight,d0858dce,training,15019,16000,1,0.9386875,30082
eight/d0858dce_nohash_1.wav,eight,d0858dce,training,10923,16000,1,0.6826875,21890
eight/d0ce2418_nohash_0.wav,eight,d0ce2418,training,16000,16000,1,1.0,32044
eight/d0f7bef5_nohash_0.wav,eight,d0f7bef5,training,16000,16000,1,1.0,32044
eight/d0f7bef5_nohash_1.wav,eight,d0f7bef5,training,16000,16000,1,1.0,32044
eight/d0faf7e4_nohash_0.wav,eight,d0faf7e4,testing,16000,16000,1,1.0,32044
eight/d0faf7e4_nohash_1.wav,eight,d0faf7e4,testing,16000,16000,1,1.0,32044
eight/d0faf7e4_nohash_2.wav,eight,d0faf7e4,testing,16000,16000,1,1.0,32044
eight/d0faf7e4_nohash_3.wav,eight,d0faf7e4,testing,16000,16000,1,1.0,32044
eight/d0faf7e4_nohash_4.wav,eight,d0faf7e4,testing,16000,16000,1,1.0,32044
eight/d103dd6e_nohash_0.wav,eight,d103dd6e,testing,16000,16000,1,1.0,32044
eight/d103dd6e_nohash_1.wav,eight,d103dd6e,testing,16000,16000,1,1.0,32044
eight/d103dd6e_nohash_2.wav,eight,d103dd6e,testing,16000,16000,1,1.0,32044
eight/d103dd6e_nohash_3.wav,eight,d103dd6e,testing,16000,16000,1,1.0,32044
eight/d107dc42_nohash_0.wav,eight,d107dc42,validation,16000,16000,1,1.0,32044
eight/d107dc42_nohash_1.wav,eight,d107dc42,validation,15702,16000,1,0.981375,31448
eight/d197e3ae_nohash_0.wav,eight,d197e3ae,validation,16000,16000,1,1.0,32044
eight/d197e3ae_nohash_1.wav,eight,d197e3ae,validation,16000,16000,1,1.0,32044
eight/d197e3ae_nohash_2.wav,eight,d197e3ae,validation,16000,16000,1,1.0,32044
eight/d197e3ae_nohash_3.wav,eight,d197e3ae,validation,16000,16000,1,1.0,32044
eight/d197e3ae_nohash_4.wav,eight,d197e3ae,validation,16000,16000,1,1.0,32044
eight/d1d3e64d_nohash_0.wav,eight,d1d3e64d,training,16000,16000,1,1.0,32044
eight/d1d3e64d_nohash_1.wav,eight,d1d3e64d,training,16000,16000,1,1.0,32044
eight/d2eae23d_nohash_0.wav,eight,d2eae23d,training,12288,16000,1,0.768,24620
eight/d2eae23d_nohash_1.wav,eight,d2eae23d,training,11606,16000,1,0.725375,23256
eight/d2f4f431_nohash_0.wav,eight,d2f4f431,training,16000,16000,1,1.0,32044
eight/d312f481_nohash_0.wav,eight,d312f481,training,16000,16000,1,1.0,32044
eight/d31d8dd7_nohash_0.wav,eight,d31d8dd7,training,16000,16000,1,1.0,32044
eight/d33df435_nohash_0.wav,eight,d33df435,training,16000,16000,1,1.0,32044
eight/d37e4bf1_nohash_0.wav,eight,d37e4bf1,training,16000,16000,1,1.0,32044
eight/d37e4bf1_nohash_1.wav,eight,d37e4bf1,training,16000,16000,1,1.0,32044
eight/d37e4bf1_nohash_2.wav,eight,d37e4bf1,training,16000,16000,1,1.0,32044
eight/d430b3cc_nohash_0.wav,eight,d430b3cc,training,16000,16000,1,1.0,32044
eight/d430b3cc_nohash_1.wav,eight,d430b3cc,training,16000,16000,1,1.0,32044
eight/d4d898d7_nohash_0.wav,eight,d4d898d7,training,16000,16000,1,1.0,32044
eight/d53e25ba_nohash_0.wav,eight,d53e25ba,training,16000,16000,1,1.0,32044
eight/d55aa56c_nohash_0.wav,eight,d55aa56c,validation,16000,16000,1,1.0,32044
eight/d57febf0_nohash_0.wav,eight,d57febf0,validation,16000,16000,1,1.0,32044
eight/d5c41d6a_nohash_0.wav,eight,d5c41d6a,training,16000,16000,1,1.0,32044
eight/d5ca80c6_nohash_0.wav,eight,d5ca80c6,testing,16000,16000,1,1.0,32044
eight/d5ca80c6_nohash_1.wav,eight,d5ca80c6,testing,16000,16000,1,1.0,32044
eight/d7467392_nohash_0.wav,eight,d7467392,testing,16000,16000,1,1.0,32044
eight/d750966e_nohash_0.wav,eight,d750966e,training,16000,16000,1,1.0,32044
eight/d7529c0c_nohash_0.wav,eight,d7529c0c,training,16000,16000,1,1.0,32044
eight/d7559b2d_nohash_0.wav,eight,d7559b2d,training,12288,16000,1,0.768,24620
eight/d78858d9_nohash_0.wav,eight,d78858d9,training,9660,16000,1,0.60375,19364
eight/d78858d9_nohash_1.wav,eight,d78858d9,training,14861,16000,1,0.9288125,29766
eight/d78858d9_nohash_2.wav,eight,d78858d9,training,16000,16000,1,1.0,32044
eight/d7a58714_nohash_0.wav,eight,d7a58714,training,16000,16000,1,1.0,32044
eight/d7ca14ef_nohash_0.wav,eight,d7ca14ef,training,16000,16000,1,1.0,32044
eight/d7d733d2_nohash_0.wav,eight,d7d733d2,training,16000,16000,1,1.0,32044
eight/d84829e0_nohash_0.wav,eight,d84829e0,training,15019,16000,1,0.9386875,30082
eight/d85270c1_nohash_0.wav,eight,d85270c1,training,10240,16000,1,0.64,20524
eight/d85270c1_nohash_1.wav,eight,d85270c1,training,16000,16000,1,1.0,32044
eight/d874a786_nohash_0.wav,eight,d874a786,validation,14118,16000,1,0.882375,28280
eight/d8a5ace5_nohash_0.wav,eight,d8a5ace5,training,15604,16000,1,0.97525,31252
eight/d8c52371_nohash_0.wav,eight,d8c52371,training,16000,16000,1,1.0,32044
eight/d8c52371_nohash_1.wav,eight,d8c52371,training,16000,16000,1,1.0,32044
eight/d90b4138_nohash_0.wav,eight,d90b4138,training,16000,16000,1,1.0,32044
eight/d90b4138_nohash_1.wav,eight,d90b4138,training,16000,16000,1,1.0,32044
eight/d90b4138_nohash_2.wav,eight,d90b4138,training,16000,16000,1,1.0,32044
eight/d90b4138_nohash_3.wav,eight,d90b4138,training,16000,16000,1,1.0,32044
eight/d90b4138_nohash_4.wav,eight,d90b4138,training,16000,16000,1,1.0,32044
eight/d91a159e_nohash_0.wav,eight,d91a159e,testing,15019,16000,1,0.9386875,30082
eight/d91a159e_nohash_1.wav,eight,d91a159e,testing,14336,16000,1,0.896,28716
eight/d926bb17_nohash_0.wav,eight,d926bb17,training,16000,16000,1,1.0,32044
eight/d926bb17_nohash_1.wav,eight,d926bb17,training,16000,16000,1,1.0,32044
eight/d952a17e_nohash_0.wav,eight,d952a17e,training,15019,16000,1,0.9386875,30082
eight/d98f6043_nohash_0.wav,eight,d98f6043,training,16000,16000,1,1.0,32044
eight/d9ae8983_nohash_0.wav,eight,d9ae8983,validation,16000,16000,1,1.0,32044
eight/d9b50b8b_nohash_0.wav,eight,d9b50b8b,training,16000,16000,1,1.0,32044
eight/d9b8fab2_nohash_0.wav,eight,d9b8fab2,training,14336,16000,1,0.896,28716
eight/d9d6559e_nohash_0.wav,eight,d9d6559e,training,16000,16000,1,1.0,32044
eight/d9e9f554_nohash_0.wav,eight,d9e9f554,testing,16000,16000,1,1.0,32044
eight/da15e796_nohash_0.wav,eight,da15e796,training,16000,16000,1,1.0,32044
eight/da2c5f1b_nohash_0.wav,eight,da2c5f1b,training,16000,16000,1,1.0,32044
eight/da2c5f1b_nohash_1.wav,eight,da2c5f1b,training,16000,16000,1,1.0,32044
eight/da4ef063_nohash_0.wav,eight,da4ef063,training,16000,16000,1,1.0,32044
eight/da584bc0_nohash_0.wav,eight,da584bc0,training,16000,16000,1,1.0,32044
eight/da584bc0_nohash_1.wav,eight,da584bc0,training,16000,16000,1,1.0,32044
eight/da584bc0_nohash_2.wav,eight,da584bc0,training,16000,16000,1,1.0,32044
eight/da584bc0_nohash_3.wav,eight,da584bc0,training,16000,16000,1,1.0,32044
eight/da584bc0_nohash_4.wav,eight,da584bc0,training,16000,16000,1,1.0,32044
eight/da7689f1_nohash_0.wav,eight,da7689f1,validation,11146,16000,1,0.696625,22336
eight/da76aa58_nohash_0.wav,eight,da76aa58,training,16000,16000,1,1.0,32044
eight/da76aa58_nohash_1.wav,eight,da76aa58,training,16000,16000,1,1.0,32044
eight/da76aa58_nohash_2.wav,eight,da76aa58,training,16000,16000,1,1.0,32044
eight/daf230ac_nohash_0.wav,eight,daf230ac,testing,16000,16000,1,1.0,32044
eight/db43cd03_nohash_0.wav,eight,db43cd03,validation,16000,16000,1,1.0,32044
eight/db4cf12f_nohash_0.wav,eight,db4cf12f,validation,16000,16000,1,1.0,32044
eight/db4cf12f_nohash_1.wav,eight,db4cf12f,validation,16000,16000,1,1.0,32044
eight/db72a474_nohash_0.wav,eight,db72a474,training,16000,16000,1,1.0,32044
eight/db79a764_nohash_0.wav,eight,db79a764,training,16000,16000,1,1.0,32044
eight/db8a3397_nohash_0.wav,eight,db8a3397,training,16000,16000,1,1.0,32044
eight/db9cd41d_nohash_0.wav,eight,db9cd41d,training,15604,16000,1,0.97525,31252
eight/db9cd41d_nohash_1.wav,eight,db9cd41d,training,14118,16000,1,0.882375,28280
eight/db9d52d2_nohash_0.wav,eight,db9d52d2,validation,16000,16000,1,1.0,32044
eight/dbb40d24_nohash_0.wav,eight,dbb40d24,validation,16000,16000,1,1.0,32044
eight/dbb40d24_nohash_1.wav,eight,dbb40d24,validation,16000,16000,1,1.0,32044
eight/dbb40d24_nohash_2.wav,eight,dbb40d24,validation,16000,16000,1,1.0,32044
eight/dbb40d24_nohash_3.wav,eight,dbb40d24,validation,16000,16000,1,1.0,32044
eight/dbb40d24_nohash_4.wav,eight,dbb40d24,validation,16000,16000,1,1.0,32044
eight/dbb7723a_nohash_0.wav,eight,dbb7723a,training,16000,16000,1,1.0,32044
eight/dbb7723a_nohash_1.wav,eight,dbb7723a,training,11606,16000,1,0.725375,23256
eight/dc75148d_nohash_0.wav,eight,dc75148d,testing,16000,16000,1,1.0,32044
eight/dca2797e_nohash_0.wav,eight,dca2797e,validation,16000,16000,1,1.0,32044
eight/dca2797e_nohash_1.wav,eight,dca2797e,validation,16000,16000,1,1.0,32044
eight/dca2797e_nohash_2.wav,eight,dca2797e,validation,16000,16000,1,1.0,32044
eight/dca2797e_nohash_3.wav,eight,dca2797e,validation,16000,16000,1,1.0,32044
eight/dca2797e_nohash_4.wav,eight,dca2797e,validation,16000,16000,1,1.0,32044
eight/dcc012ec_nohash_0.wav,eight,dcc012ec,training,16000,16000,1,1.0,32044
eight/dce05676_nohash_0.wav,eight,dce05676,training,16000,16000,1,1.0,32044
eight/dce5041a_nohash_0.wav,eight,dce5041a,training,16000,16000,1,1.0,32044
eight/dce5041a_nohash_1.wav,eight,dce5041a,training,16000,16000,1,1.0,32044
eight/dd086776_nohash_0.wav,eight,dd086776,validation,16000,16000,1,1.0,32044
eight/dd6c6806_nohash_0.wav,eight,dd6c6806,training,13654,16000,1,0.853375,27352
eight/de040337_nohash_0.wav,eight,de040337,training,16000,16000,1,1.0,32044
eight/de040337_nohash_1.wav,eight,de040337,training,16000,16000,1,1.0,32044
eight/de08912f_nohash_0.wav,eight,de08912f,training,16000,16000,1,1.0,32044
eight/dea820ce_nohash_0.wav,eight,dea820ce,training,16000,16000,1,1.0,32044
eight/dea820ce_nohash_1.wav,eight,dea820ce,training,16000,16000,1,1.0,32044
eight/dea820ce_nohash_2.wav,eight,dea820ce,training,16000,16000,1,1.0,32044
eight/dea820ce_nohash_3.wav,eight,dea820ce,training,16000,16000,1,1.0,32044
eight/dea820ce_nohash_4.wav,eight,dea820ce,training,16000,16000,1,1.0,32044
eight/dedc7fab_nohash_0.wav,eight,dedc7fab,training,16000,16000,1,1.0,32044
eight/df038de4_nohash_0.wav,eight,df038de4,training,16000,16000,1,1.0,32044
eight/df038de4_nohash_1.wav,eight,df038de4,training,16000,16000,1,1.0,32044
eight/df1d5024_nohash_0.wav,eight,df1d5024,training,16000,16000,1,1.0,32044
eight/df1d5024_nohash_1.wav,eight,df1d5024,training,16000,16000,1,1.0,32044
eight/df1d5024_nohash_2.wav,eight,df1d5024,training,16000,16000,1,1.0,32044
eight/df1d5024_nohash_3.wav,eight,df1d5024,training,16000,16000,1,1.0,32044
eight/df1d5024_nohash_4.wav,eight,df1d5024,training,16000,16000,1,1.0,32044
eight/df6bd83f_nohash_0.wav,eight,df6bd83f,training,16000,16000,1,1.0,32044
eight/df6bd83f_nohash_1.wav,eight,df6bd83f,training,16000,16000,1,1.0,32044
eight/dfb6450b_nohash_0.wav,eight,dfb6450b,training,16000,16000,1,1.0,32044
eight/e0315cf6_nohash_0.wav,eight,e0315cf6,training,16000,16000,1,1.0,32044
eight/e0315cf6_nohash_1.wav,eight,e0315cf6,training,16000,16000,1,1.0,32044
eight/e0315cf6_nohash_2.wav,eight,e0315cf6,training,16000,16000,1,1.0,32044
eight/e0315cf6_nohash_3.wav,eight,e0315cf6,training,16000,16000,1,1.0,32044
eight/e0315cf6_nohash_4.wav,eight,e0315cf6,training,16000,16000,1,1.0,32044
eight/e04d7130_nohash_0.wav,eight,e04d7130,training,16000,16000,1,1.0,32044
eight/e07dd7d4_nohash_0.wav,eight,e07dd7d4,training,16000,16000,1,1.0,32044
eight/e102119e_nohash_0.wav,eight,e102119e,training,16000,16000,1,1.0,32044
eight/e10e2cbb_nohash_0.wav,eight,e10e2cbb,training,16000,16000,1,1.0,32044
eight/e1469561_nohash_0.wav,eight,e1469561,testing,16000,16000,1,1.0,32044
eight/e1469561_nohash_1.wav,eight,e1469561,testing,16000,16000,1,1.0,32044
eight/e1469561_nohash_2.wav,eight,e1469561,testing,16000,16000,1,1.0,32044
eight/e1469561_nohash_3.wav,eight,e1469561,testing,16000,16000,1,1.0,32044
eight/e1469561_nohash_4.wav,eight,e1469561,testing,16000,16000,1,1.0,32044
eight/e14a99a5_nohash_0.wav,eight,e14a99a5,validation,16000,16000,1,1.0,32044
eight/e14d3db8_nohash_0.wav,eight,e14d3db8,training,16000,16000,1,1.0,32044
eight/e1aa22e4_nohash_0.wav,eight,e1aa22e4,training,16000,16000,1,1.0,32044
eight/e2008f39_nohash_0.wav,eight,e2008f39,training,16000,16000,1,1.0,32044
eight/e20be42a_nohash_0.wav,eight,e20be42a,training,16000,16000,1,1.0,32044
eight/e2362167_nohash_0.wav,eight,e2362167,training,16000,16000,1,1.0,32044
eight/e269bac0_nohash_0.wav,eight,e269bac0,training,16000,16000,1,1.0,32044
eight/e32ff49d_nohash_0.wav,eight,e32ff49d,training,16000,16000,1,1.0,32044
eight/e32ff49d_nohash_1.wav,eight,e32ff49d,training,16000,16000,1,1.0,32044
eight/e41a903b_nohash_0.wav,eight,e41a903b,testing,16000,16000,1,1.0,32044
eight/e41a903b_nohash_1.wav,eight,e41a903b,testing,16000,16000,1,1.0,32044
eight/e41a903b_nohash_2.wav,eight,e41a903b,testing,16000,16000,1,1.0,32044
eight/e41a903b_nohash_3.wav,eight,e41a903b,testing,16000,16000,1,1.0,32044
eight/e41a903b_nohash_4.wav,eight,e41a903b,testing,16000,16000,1,1.0,32044
eight/e48a80ed_nohash_0.wav,eight,e48a80ed,training,15702,16000,1,0.981375,31448
eight/e48a80ed_nohash_1.wav,eight,e48a80ed,training,13654,16000,1,0.853375,27352
eight/e4b02540_nohash_0.wav,eight,e4b02540,training,16000,16000,1,1.0,32044
eight/e53139ad_nohash_0.wav,eight,e53139ad,training,16000,16000,1,1.0,32044
eight/e53139ad_nohash_1.wav,eight,e53139ad,training,16000,16000,1,1.0,32044
eight/e53139ad_nohash_2.wav,eight,e53139ad,training,16000,16000,1,1.0,32044
eight/e53139ad_nohash_3.wav,eight,e53139ad,training,16000,16000,1,1.0,32044
eight/e53139ad_nohash_4.wav,eight,e53139ad,training,16000,16000,1,1.0,32044
eight/e54a0f16_nohash_0.wav,eight,e54a0f16,validation,16000,16000,1,1.0,32044
eight/e54a0f16_nohash_1.wav,eight,e54a0f16,validation,16000,16000,1,1.0,32044
eight/e54a0f16_nohash_2.wav,eight,e54a0f16,validation,16000,16000,1,1.0,32044
eight/e57abea3_nohash_0.wav,eight,e57abea3,training,16000,16000,1,1.0,32044
eight/e57abea3_nohash_1.wav,eight,e57abea3,training,16000,16000,1,1.0,32044
eight/e5afa9b0_nohash_0.wav,eight,e5afa9b0,training,16000,16000,1,1.0,32044
eight/e5afa9b0_nohash_1.wav,eight,e5afa9b0,training,16000,16000,1,1.0,32044
eight/e5afa9b0_nohash_2.wav,eight,e5afa9b0,training,14861,16000,1,0.9288125,29766
eight/e5e54cee_nohash_0.wav,eight,e5e54cee,testing,16000,16000,1,1.0,32044
eight/e62056e2_nohash_0.wav,eight,e62056e2,training,16000,16000,1,1.0,32044
eight/e63b69c5_nohash_0.wav,eight,e63b69c5,validation,16000,16000,1,1.0,32044
eight/e649aa92_nohash_0.wav,eight,e649aa92,training,16000,16000,1,1.0,32044
eight/e649aa92_nohash_1.wav,eight,e649aa92,training,16000,16000,1,1.0,32044
eight/e649aa92_nohash_2.wav,eight,e649aa92,training,16000,16000,1,1.0,32044
eight/e649aa92_nohash_3.wav,eight,e649aa92,training,16000,16000,1,1.0,32044
eight/e6515415_nohash_0.wav,eight,e6515415,training,16000,16000,1,1.0,32044
eight/e652590d_nohash_0.wav,eight,e652590d,training,16000,16000,1,1.0,32044
eight/e6db3894_nohash_0.wav,eight,e6db3894,validation,16000,16000,1,1.0,32044
eight/e6e29c47_nohash_0.wav,eight,e6e29c47,validation,12630,16000,1,0.789375,25304
eight/e7117d00_nohash_0.wav,eight,e7117d00,training,15019,16000,1,0.9386875,30082
